Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
4,ZSCAN2g1 ON,03.20.18,NP_180320_Z1_d1_1_4_3_ZSCAN2g1_ON_S908_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_4_3,4,6.986799437,7.002085449,119045,9874,91587,6399,6413
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_GFP_1_ZSCAN2g1_OT1_S918_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0_1,0,10.68334937,10.68334937,144875,205854,1039,111,111
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_GFP_2_ZSCAN2g1_OT1_S987_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0_2,0,11.53722824,11.54364138,60365,82797,15593,1799,1800
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_GFP_3_ZSCAN2g1_OT1_S920_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0_3,0,10.36199095,10.54298643,105166,141391,2210,229,233
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_4_1_1_ZSCAN2g1_OT1_S933_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.25_1,0.25,0.745762712,0.745762712,148156,163881,1475,11,11
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_4_1_2_ZSCAN2g1_OT1_S934_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.25_2,0.25,1.049583786,1.049583786,249097,104345,2763,29,29
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_4_1_3_ZSCAN2g1_OT1_S935_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.25_3,0.25,1.135531136,1.153846154,176114,208932,5460,62,63
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_2_1_1_ZSCAN2g1_OT1_S930_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.5_1,0.5,0.387913434,0.387913434,269396,152092,4898,19,19
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_2_1_2_ZSCAN2g1_OT1_S931_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.5_2,0.5,0.25199496,0.25199496,315368,134139,2381,6,6
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_2_1_3_ZSCAN2g1_OT1_S932_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_0.5_3,0.5,0.548780488,0.548780488,175149,213696,1640,9,9
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_1_1_ZSCAN2g1_OT1_S921_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_1_1,1,0.248911014,0.248911014,148427,134980,3214,8,8
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_1_2_ZSCAN2g1_OT1_S922_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_1_2,1,0.226477249,0.226477249,158615,189345,4857,11,11
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_1_3_ZSCAN2g1_OT1_S923_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_1_3,1,0.181686047,0.181686047,181233,99857,2752,5,5
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_2_1_ZSCAN2g1_OT1_S924_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_2_1,2,0.165654335,0.165654335,116035,163024,1811,3,3
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_2_2_ZSCAN2g1_OT1_S925_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_2_2,2,0.055066079,0.055066079,165191,200052,3632,2,2
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_2_3_ZSCAN2g1_OT1_S926_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_2_3,2,0.059382423,0.059382423,148530,187660,5052,3,3
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_4_1_ZSCAN2g1_OT1_S927_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_4_1,4,0.023009664,0.023009664,137316,156596,4346,1,1
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_4_2_ZSCAN2g1_OT1_S928_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_4_2,4,0.018351991,0.018351991,139842,133092,5449,1,1
4,ZSCAN2g1 OT1,03.20.18,NP_180320_Z1_d1_1_4_3_ZSCAN2g1_OT1_S929_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_4_3,4,0,0,212471,249566,6876,0,0
