Experiment,Site,Date,Sample,Name,X_lab,Indel_stringent,Indel,Reads_low_phred,Reads_no_nmer,Reads_passing,Total_indel_stringent,Total_indel
6,VEGFAg2 ON predicted,,NP_17115_V2_OT1d1_2_VEGFg2_ON_S242_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NP_17115_V2_OT1d1_2_VEGFg2_ON_S1061_R1_001.fastqwtf-difflib_indels.csv,dRNA,1.023032305,1.026786552,14647,26725,53273,545,547
6,VEGFAg2 ON predicted,,NP_17115_V2_OT1d1_3_VEGFg2_ON_S243_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_3,dRNA,0.069222715,0.072683851,12,16321,115569,80,84
6,VEGFAg2 ON predicted,,NP_17115_NT_1_VEGFg2_ON_S1063_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.080198943,0.085172521,27852,41686,160850,129,137
6,VEGFAg2 ON predicted,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006472701,0.011327227,17,18552,123596,8,14
6,VEGFAg2 ON predicted,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.058483332,0.062618517,26,23327,169279,99,106
6,VEGFAg2 OT1,,NP_17115_V2_OT1d1_1_VEGFg2_OT1_S322_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_1,dRNA,0.4494195,3.953227082,31,32723,24031,108,950
6,VEGFAg2 OT1,,NP_17115_V2_OT1d1_2_VEGFg2_OT1_S323_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_2,dRNA,0.281690141,3.887323944,5,3407,1775,5,69
6,VEGFAg2 OT1,,NP_17115_V2_OT1d1_3_VEGFg2_OT1_S324_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_3,dRNA,0.423728814,3.919491525,2,2581,1888,8,74
6,VEGFAg2 OT1,,NP_17115_NT_1_VEGFg2_OT1_S325_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.342016492,3.628654423,51,55752,42688,146,1549
6,VEGFAg2 OT1,,NP_17115_NT_2_VEGFg2_OT1_S326_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.28237887,3.729467268,45,37829,29039,82,1083
6,VEGFAg2 OT1,,NP_17115_NT_3_VEGFg2_OT1_S327_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.280819994,4.012605698,35,44478,32049,90,1286
6,VEGFAg2 OT1 predicted,,NP_17115_V2_OT1d1_1_VEGFg2_OT1_S322_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_1,dRNA,0.4494195,3.953227082,31,32723,24031,108,950
6,VEGFAg2 OT1 predicted,,NP_17115_V2_OT1d1_2_VEGFg2_OT1_S323_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_2,dRNA,0.281690141,3.887323944,5,3407,1775,5,69
6,VEGFAg2 OT1 predicted,,NP_17115_V2_OT1d1_3_VEGFg2_OT1_S324_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT1d1_3,dRNA,0.423728814,3.919491525,2,2581,1888,8,74
6,VEGFAg2 OT1 predicted,,NP_17115_NT_1_VEGFg2_OT1_S325_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.342016492,3.628654423,51,55752,42688,146,1549
6,VEGFAg2 OT1 predicted,,NP_17115_NT_2_VEGFg2_OT1_S326_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.28237887,3.729467268,45,37829,29039,82,1083
6,VEGFAg2 OT1 predicted,,NP_17115_NT_3_VEGFg2_OT1_S327_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.280819994,4.012605698,35,44478,32049,90,1286
7,VEGFAg2 ON,,NP_17115_V2_OT2d8_1_VEGFg2_ON_S244_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_1,dRNA,0.012275964,0.014321958,9,11596,97752,12,14
7,VEGFAg2 ON,,NP_17115_V2_OT2d8_2_VEGFg2_ON_S245_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_2,dRNA,0.033639352,0.038749127,23,21875,234844,79,91
7,VEGFAg2 ON,,NP_17115_V2_OT2d8_3_VEGFg2_ON_S246_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_3,dRNA,0.043896291,0.049088326,22,17152,211863,93,104
7,VEGFAg2 ON,,NP_17115_NT_1_VEGFg2_ON_S1063_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.080198943,0.085172521,27852,41686,160850,129,137
7,VEGFAg2 ON,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006472701,0.011327227,17,18552,123596,8,14
7,VEGFAg2 ON,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.058483332,0.062618517,26,23327,169279,99,106
7,VEGFAg2 ON predicted,,NP_17115_V2_OT2d8_1_VEGFg2_ON_S244_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_1,dRNA,0.11624587,0.119304972,9,11280,98068,114,117
7,VEGFAg2 ON predicted,,NP_17115_V2_OT2d8_2_VEGFg2_ON_S245_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_2,dRNA,0.060789498,0.065465614,23,21481,235238,143,154
7,VEGFAg2 ON predicted,,NP_17115_V2_OT2d8_3_VEGFg2_ON_S246_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_3,dRNA,0.139996805,0.147043625,22,16153,212862,298,313
7,VEGFAg2 ON predicted,,NP_17115_NT_1_VEGFg2_ON_S988_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.017656352,0.018585633,8522,19225,107610,19,20
7,VEGFAg2 ON predicted,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.092491177,0.094925155,17,18893,123255,114,117
7,VEGFAg2 ON predicted,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.121432192,0.124379576,26,22964,169642,206,211
7,VEGFAg2 OT2,,NP_17115_V2_OT2d8_1_VEGFg2_OT2_S397_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_1,dRNA,0.005960897,0.032188841,2331,3756,83880,5,27
7,VEGFAg2 OT2,,NP_17115_V2_OT2d8_2_VEGFg2_OT2_S398_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_2,dRNA,0.001193246,0.032217648,1997,3484,83805,1,27
7,VEGFAg2 OT2,,NP_17115_V2_OT2d8_3_VEGFg2_OT2_S399_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_3,dRNA,0.003920416,0.026462805,2683,4312,102030,4,27
7,VEGFAg2 OT2,,NP_17115_NT_1_VEGFg2_OT2_S400_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.002763958,0.02763958,2577,4861,108540,3,30
7,VEGFAg2 OT2,,NP_17115_NT_2_VEGFg2_OT2_S401_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006816168,0.038624952,2335,4089,88026,6,34
7,VEGFAg2 OT2,,NP_17115_NT_3_VEGFg2_OT2_S402_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.004304531,0.044480156,1879,4431,69694,3,31
7,VEGFAg2 OT2 predicted,,NP_17115_V2_OT2d8_1_VEGFg2_OT2_S397_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_1,dRNA,0.007227087,0.031317378,2331,4615,83021,6,26
7,VEGFAg2 OT2 predicted,,NP_17115_V2_OT2d8_2_VEGFg2_OT2_S398_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_2,dRNA,0.002401018,0.027611707,1997,3991,83298,2,23
7,VEGFAg2 OT2 predicted,,NP_17115_V2_OT2d8_3_VEGFg2_OT2_S399_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT2d8_3,dRNA,0.003955892,0.023735351,2683,5227,101115,4,24
7,VEGFAg2 OT2 predicted,,NP_17115_NT_1_VEGFg2_OT2_S400_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.001858857,0.026023998,2577,5808,107593,2,28
7,VEGFAg2 OT2 predicted,,NP_17115_NT_2_VEGFg2_OT2_S401_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.005727771,0.030929961,2335,4821,87294,5,27
7,VEGFAg2 OT2 predicted,,NP_17115_NT_3_VEGFg2_OT2_S402_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.002898047,0.034776561,1879,5113,69012,2,24
8,VEGFAg2 ON,,NP_17115_V2_OT17d8_1_VEGFg2_ON_S247_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_1,dRNA,0.053483672,0.056990798,15,18439,228107,122,130
8,VEGFAg2 ON,,NP_17115_V2_OT17d8_2_VEGFg2_ON_S248_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_2,dRNA,0.040174947,0.04307417,32,23924,241444,97,104
8,VEGFAg2 ON,,NP_17115_V2_OT17d8_3_VEGFg2_ON_S1062_R1_001.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_3,dRNA,0.097755064,0.101185066,22234,34612,116618,114,118
8,VEGFAg2 ON,,NP_17115_NT_1_VEGFg2_ON_S1063_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.080198943,0.085172521,27852,41686,160850,129,137
8,VEGFAg2 ON,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.006472701,0.011327227,17,18552,123596,8,14
8,VEGFAg2 ON,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.058483332,0.062618517,26,23327,169279,99,106
8,VEGFAg2 ON predicted,,NP_17115_V2_OT17d8_1_VEGFg2_ON_S247_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_1,dRNA,0.070502098,0.072691604,15,18184,228362,161,166
8,VEGFAg2 ON predicted,,NP_17115_V2_OT17d8_2_VEGFg2_ON_S248_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_2,dRNA,0.076491164,0.080212356,32,23510,241858,185,194
8,VEGFAg2 ON predicted,,NP_17115_V2_OT17d8_3_VEGFg2_ON_S249_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_3,dRNA,0.237837838,0.238610039,22234,21730,129500,308,309
8,VEGFAg2 ON predicted,,NP_17115_NT_1_VEGFg2_ON_S250_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.011125843,0.011125843,8522,18978,107857,12,12
8,VEGFAg2 ON predicted,,NP_17115_NT_2_VEGFg2_ON_S251_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.050312424,0.053558387,17,18918,123230,62,66
8,VEGFAg2 ON predicted,,NP_17115_NT_3_VEGFg2_ON_S252_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.046554112,0.048321989,26,22911,169695,79,82
8,VEGFAg2 OT17,,NP_17115_V2_OT17d8_1_VEGFg2_OT17_S427_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_1,dRNA,0.013753687,0.242981799,68,3609,65437,9,159
8,VEGFAg2 OT17,,NP_17115_V2_OT17d8_2_VEGFg2_OT17_S428_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_2,dRNA,0.004226543,0.004226543,3278,7877,70980,3,3
8,VEGFAg2 OT17,,NP_17115_V2_OT17d8_3_VEGFg2_OT17_S429_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_3,dRNA,0.033260161,0.321514889,71,2404,45099,15,145
8,VEGFAg2 OT17,,NP_17115_NT_1_VEGFg2_OT17_S430_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.009442128,0.236053191,89,3495,63545,6,150
8,VEGFAg2 OT17,,NP_17115_NT_2_VEGFg2_OT17_S431_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.012724728,0.225409464,57,2719,55011,7,124
8,VEGFAg2 OT17,,NP_17115_NT_3_VEGFg2_OT17_S432_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.004132744,0.17770798,54,2563,48394,2,86
8,VEGFAg2 OT17 predicted,,NP_17115_V2_OT17d8_1_VEGFg2_OT17_S427_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_1,dRNA,0.286765345,0.286765345,68,0,69046,198,198
8,VEGFAg2 OT17 predicted,,NP_17115_V2_OT17d8_2_VEGFg2_OT17_S990_R1_001.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_2,dRNA,0.216450216,0.216450216,0,0,462,1,1
8,VEGFAg2 OT17 predicted,,NP_17115_V2_OT17d8_3_VEGFg2_OT17_S429_pear.fastq.assembled.fastqwtf-difflib_indels.csv,VEGFAg2_OT17d8_3,dRNA,0.126307812,0.126307812,71,0,47503,60,60
8,VEGFAg2 OT17 predicted,,NP_17115_NT_1_VEGFg2_OT17_S430_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0.201372315,0.201372315,89,0,67040,135,135
8,VEGFAg2 OT17 predicted,,NP_17115_NT_2_VEGFg2_OT17_S431_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_2,NT,0.093538888,0.093538888,57,0,57730,54,54
8,VEGFAg2 OT17 predicted,,NP_17115_NT_3_VEGFg2_OT17_S432_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_3,NT,0.104009263,0.104009263,54,0,50957,53,53
9,VEGFAg3 ON,,NP_180411_V3_d4_only_1_VEGFg3_ON_S907_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_1,dRNA,0.00845976,0.016919519,60808,2673,70924,6,12
9,VEGFAg3 ON,,NP_180411_V3_d4_only_2_VEGFg3_ON_S908_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_2,dRNA,0.007088177,0.008860221,48799,2116,56432,4,5
9,VEGFAg3 ON,,NP_180411_V3_d4_only_3_VEGFg3_ON_S909_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_3,dRNA,0.009390553,0.009390553,52605,2321,63894,6,6
9,VEGFAg3 ON,,NP_180411_NT_1_VEGFg3_ON_S916_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.021991034,0.02537427,47756,2325,59115,13,15
9,VEGFAg3 ON,,NP_180411_NT_2_VEGFg3_ON_S917_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.010469012,0.012562814,40365,1775,47760,5,6
9,VEGFAg3 ON,,NP_180411_NT_3_VEGFg3_ON_S918_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0.012949773,0.014799741,49618,1975,54055,7,8
9,VEGFAg3 ON predicted,,NP_180411_V3_d4_only_1_VEGFg3_ON_S907_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_1,dRNA,0.009811617,0.018221574,60808,2253,71344,7,13
9,VEGFAg3 ON predicted,,NP_180411_V3_d4_only_2_VEGFg3_ON_S908_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_2,dRNA,0.015872176,0.017635751,48799,1845,56703,9,10
9,VEGFAg3 ON predicted,,NP_180411_V3_d4_only_3_VEGFg3_ON_S909_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_3,dRNA,0.012455627,0.012455627,52605,1987,64228,8,8
9,VEGFAg3 ON predicted,,NP_180411_NT_1_VEGFg3_ON_S916_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.033630967,0.036994064,47756,1971,59469,20,22
9,VEGFAg3 ON predicted,,NP_180411_NT_2_VEGFg3_ON_S917_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.012503907,0.014587892,40365,1550,47985,6,7
9,VEGFAg3 ON predicted,,NP_180411_NT_3_VEGFg3_ON_S918_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0.036803945,0.038644143,49618,1688,54342,20,21
9,VEGFAg3 OT4,,NP_180411_V3_d4_only_1_VEGFg3_OT4_S952_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_1,dRNA,0,0,35459,5266,33127,0,0
9,VEGFAg3 OT4,,NP_180411_V3_d4_only_2_VEGFg3_OT4_S953_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_2,dRNA,0,0,39871,6579,29981,0,0
9,VEGFAg3 OT4,,NP_180411_V3_d4_only_3_VEGFg3_OT4_S954_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_3,dRNA,0,0,38085,4390,21338,0,0
9,VEGFAg3 OT4,,NP_180411_NT_1_VEGFg3_OT4_S958_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.003730508,38310,12100,26806,0,1
9,VEGFAg3 OT4,,NP_180411_NT_2_VEGFg3_OT4_S959_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0,0,15235,11390,7002,0,0
9,VEGFAg3 OT4,,NP_180411_NT_3_VEGFg3_OT4_S960_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,40534,10973,27246,0,0
9,VEGFAg3 OT4 predicted,,NP_180411_V3_d4_only_1_VEGFg3_OT4_S952_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_1,dRNA,0,0,35459,5266,33127,0,0
9,VEGFAg3 OT4 predicted,,NP_180411_V3_d4_only_2_VEGFg3_OT4_S953_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_2,dRNA,0,0,39871,6579,29981,0,0
9,VEGFAg3 OT4 predicted,,NP_180411_V3_d4_only_3_VEGFg3_OT4_S954_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT4d1_3,dRNA,0,0,38085,4390,21338,0,0
9,VEGFAg3 OT4 predicted,,NP_180411_NT_1_VEGFg3_OT4_S958_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.003730508,38310,12100,26806,0,1
9,VEGFAg3 OT4 predicted,,NP_180411_NT_2_VEGFg3_OT4_S959_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0,0,15235,11390,7002,0,0
9,VEGFAg3 OT4 predicted,,NP_180411_NT_3_VEGFg3_OT4_S960_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,40534,10973,27246,0,0
10,VEGFAg3 ON,,NP_180411_V3_d18_only_1_VEGFg3_ON_S910_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_1,dRNA,0.030873046,0.033078263,40263,1538,45347,14,15
10,VEGFAg3 ON,,NP_180411_V3_d18_only_2_VEGFg3_ON_S911_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_2,dRNA,0.002241901,0.015693308,40527,1725,44605,1,7
10,VEGFAg3 ON,,NP_180411_V3_d18_only_3_VEGFg3_ON_S912_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_3,dRNA,0.01131499,0.016972486,50377,2079,53027,6,9
10,VEGFAg3 ON,,NP_180411_NT_1_VEGFg3_ON_S916_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.021991034,0.02537427,47756,2325,59115,13,15
10,VEGFAg3 ON,,NP_180411_NT_2_VEGFg3_ON_S917_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.010469012,0.012562814,40365,1775,47760,5,6
10,VEGFAg3 ON,,NP_180411_NT_3_VEGFg3_ON_S918_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0.012949773,0.014799741,49618,1975,54055,7,8
10,VEGFAg3 ON predicted,,NP_180411_V3_d18_only_1_VEGFg3_ON_S910_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_1,dRNA,0,0,40263,1450,45435,0,0
10,VEGFAg3 ON predicted,,NP_180411_V3_d18_only_2_VEGFg3_ON_S911_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_2,dRNA,0,0,40527,1580,44750,0,0
10,VEGFAg3 ON predicted,,NP_180411_V3_d18_only_3_VEGFg3_ON_S912_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_3,dRNA,0.00188292,0.00564876,50377,1997,53109,1,3
10,VEGFAg3 ON predicted,,NP_180411_NT_1_VEGFg3_ON_S916_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.001686369,0.001686369,47756,2141,59299,1,1
10,VEGFAg3 ON predicted,,NP_180411_NT_2_VEGFg3_ON_S917_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0,0,40365,1752,47783,0,0
10,VEGFAg3 ON predicted,,NP_180411_NT_3_VEGFg3_ON_S918_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,49618,1871,54159,0,0
10,VEGFAg3 OT18,,NP_180411_V3_d18_only_1_VEGFg3_OT18_S966_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_1,dRNA,0.004351326,0.006526989,62255,6989,45963,2,3
10,VEGFAg3 OT18,,NP_180411_V3_d18_only_2_VEGFg3_OT18_S967_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_2,dRNA,0.005414185,0.008121278,45204,5711,36940,2,3
10,VEGFAg3 OT18,,NP_180411_V3_d18_only_3_VEGFg3_OT18_S968_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_3,dRNA,0.003276003,0.003276003,41745,5166,30525,1,1
10,VEGFAg3 OT18,,NP_180411_NT_1_VEGFg3_OT18_S972_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.005313214,0.005313214,52600,6692,37642,2,2
10,VEGFAg3 OT18,,NP_180411_NT_2_VEGFg3_OT18_S973_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0,0.004885198,38683,7072,40940,0,2
10,VEGFAg3 OT18,,NP_180411_NT_3_VEGFg3_OT18_S748_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,951,14085,315,0,0
10,VEGFAg3 OT18 predicted,,NP_180411_V3_d18_only_1_VEGFg3_OT18_S966_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_1,dRNA,0.091607829,0.098310841,62255,8196,44756,41,44
10,VEGFAg3 OT18 predicted,,NP_180411_V3_d18_only_2_VEGFg3_OT18_S967_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_2,dRNA,0.100854461,0.106457487,45204,6956,35695,36,38
10,VEGFAg3 OT18 predicted,,NP_180411_V3_d18_only_3_VEGFg3_OT18_S968_R1_001.fastqwtf-difflib_indels.csv,VEGFAg3_OT18d5_3,dRNA,0.124688279,0.128058233,41745,6017,29674,37,38
10,VEGFAg3 OT18 predicted,,NP_180411_NT_1_VEGFg3_OT18_S972_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.086836178,0.092263439,52600,7483,36851,32,34
10,VEGFAg3 OT18 predicted,,NP_180411_NT_2_VEGFg3_OT18_S973_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.150545728,0.150545728,38683,8157,39855,60,60
10,VEGFAg3 OT18 predicted,,NP_180411_NT_3_VEGFg3_OT18_S748_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,951,14086,314,0,0
11,ZSCAN2g1 ON,,NP_17115_Z1_OT1d3_1_ZSCAN2g1_ON_S124_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_1,dRNA,0,0.001621639,8756,2795,61666,0,1
11,ZSCAN2g1 ON,,NP_17115_Z1_OT1d3_2_ZSCAN2g1_ON_S125_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_2,dRNA,0,0.001735418,9235,2459,57623,0,1
11,ZSCAN2g1 ON,,NP_17115_Z1_OT1d3_3_ZSCAN2g1_ON_S126_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_3,dRNA,0,0,10456,3247,73651,0,0
11,ZSCAN2g1 ON,,NP_17115_NT_1_ZSCAN2g1_ON_S130_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.00299931,9438,2668,66682,0,2
11,ZSCAN2g1 ON,,NP_17115_NT_2_ZSCAN2g1_ON_S131_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.001161305,0.003483916,12243,3303,86110,1,3
11,ZSCAN2g1 ON,,NP_17115_NT_3_ZSCAN2g1_ON_S132_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,8093,2872,52988,0,0
11,ZSCAN2g1 ON predicted,,NP_17115_Z1_OT1d3_1_ZSCAN2g1_ON_S124_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_1,dRNA,0.001623113,0.003246226,8756,2851,61610,1,2
11,ZSCAN2g1 ON predicted,,NP_17115_Z1_OT1d3_2_ZSCAN2g1_ON_S125_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_2,dRNA,0.001740735,0.00348147,9235,2635,57447,1,2
11,ZSCAN2g1 ON predicted,,NP_17115_Z1_OT1d3_3_ZSCAN2g1_ON_S126_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_3,dRNA,0.004087361,0.006812268,10456,3501,73397,3,5
11,ZSCAN2g1 ON predicted,,NP_17115_NT_1_ZSCAN2g1_ON_S130_R1_001.fastqwtf-difflib_indels.csv,NT_1,NT,0.001506796,0.003013591,9438,2984,66366,1,2
11,ZSCAN2g1 ON predicted,,NP_17115_NT_2_ZSCAN2g1_ON_S131_R1_001.fastqwtf-difflib_indels.csv,NT_2,NT,0.001163575,0.001163575,12243,3471,85942,1,1
11,ZSCAN2g1 ON predicted,,NP_17115_NT_3_ZSCAN2g1_ON_S132_R1_001.fastqwtf-difflib_indels.csv,NT_3,NT,0,0,8093,2989,52871,0,0
11,ZSCAN2g1 OT1,,NP_17115_Z1_OT1d3_1_ZSCAN2g1_OT1_S1080_R1_001.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_1,dRNA,0,0,6685,15597,5631,0,0
11,ZSCAN2g1 OT1,,NP_17115_Z1_OT1d3_2_ZSCAN2g1_OT1_S686_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_2,dRNA,0,0.014258555,10,1846,21040,0,3
11,ZSCAN2g1 OT1,,NP_17115_Z1_OT1d3_3_ZSCAN2g1_OT1_S687_pear.fastq.assembled.fastqwtf-difflib_indels.csv,ZSCAN2g1_OT1d3_3,dRNA,0,0.017135024,2,793,5836,0,1
11,ZSCAN2g1 OT1,,NP_17115_NT_1_ZSCAN2g1_OT1_S688_pear.fastq.assembled.fastqwtf-difflib_indels.csv,NT_1,NT,0,0.016456391,5,1407,18230,0,3
